device_id,first_seen,associated_customer_ids
dev_0000001745,2024-12-12,cust_0000001536
dev_0000001746,2024-12-12,cust_0000001536
dev_0000001747,2026-05-01,cust_0000001537
dev_0000001748,2024-05-23,cust_0000001538
dev_0000001749,2024-02-27,cust_0000001539
dev_0000001750,2025-08-28,cust_0000001540
dev_0000001751,2023-12-26,cust_0000001541
dev_0000001752,2025-05-01,cust_0000001542
dev_0000001753,2025-05-01,cust_0000001542
dev_0000001754,2024-10-02,cust_0000001543
dev_0000001755,2024-05-02,cust_0000001544
dev_0000001756,2025-08-05,cust_0000001545
dev_0000001757,2025-08-05,cust_0000001545
dev_0000001758,2025-01-13,cust_0000001546
dev_0000001759,2024-05-28,cust_0000001547
dev_0000001760,2026-01-31,cust_0000001548
dev_0000001761,2024-05-25,cust_0000001549
dev_0000001762,2024-09-07,cust_0000001550
dev_0000001763,2025-03-16,cust_0000001551
dev_0000001764,2025-01-08,cust_0000001552
dev_0000001765,2025-02-05,cust_0000001553
dev_0000001766,2024-06-29,cust_0000001554
dev_0000001767,2024-04-08,cust_0000001555
dev_0000001768,2026-03-07,cust_0000001556
dev_0000001769,2026-03-07,cust_0000001556
dev_0000001770,2025-01-21,cust_0000001557
dev_0000001771,2026-02-09,cust_0000001558
dev_0000001772,2024-12-09,cust_0000001559
dev_0000001773,2024-11-21,cust_0000001560
dev_0000001774,2024-11-21,cust_0000001560
dev_0000001775,2025-07-08,cust_0000001561
dev_0000001776,2024-06-07,cust_0000001562
dev_0000001777,2025-11-22,cust_0000001563
dev_0000001778,2024-05-09,cust_0000001564
dev_0000001779,2025-11-01,cust_0000001565
dev_0000001780,2024-04-17,cust_0000001566
dev_0000001781,2024-01-19,cust_0000001567
dev_0000001782,2026-01-25,cust_0000001568
dev_0000001783,2023-12-24,cust_0000001569
dev_0000001784,2026-03-13,cust_0000001570
dev_0000001785,2026-01-10,cust_0000001571
dev_0000001786,2024-02-12,cust_0000001572
dev_0000001787,2024-02-12,cust_0000001572
dev_0000001788,2025-02-23,cust_0000001573
dev_0000001789,2026-03-03,cust_0000001574
dev_0000001790,2025-12-27,cust_0000001575
dev_0000001791,2025-12-27,cust_0000001575
dev_0000001792,2024-12-15,cust_0000001576
dev_0000001793,2026-03-16,cust_0000001577
dev_0000001794,2024-01-12,cust_0000001578
dev_0000001795,2025-04-14,cust_0000001579
dev_0000001796,2026-04-25,cust_0000001580
dev_0000001797,2026-04-25,cust_0000001580
dev_0000001798,2025-10-23,cust_0000001581
dev_0000001799,2025-03-19,cust_0000001582
dev_0000001800,2025-04-29,cust_0000001583
dev_0000001801,2026-04-26,cust_0000001584
dev_0000001802,2026-02-09,cust_0000001585
dev_0000001803,2026-01-08,cust_0000001586
dev_0000001804,2025-06-26,cust_0000001587
dev_0000001805,2025-06-26,cust_0000001587
dev_0000001806,2025-08-13,cust_0000001588
dev_0000001807,2025-02-26,cust_0000001589
dev_0000001808,2025-10-04,cust_0000001590
dev_0000001809,2025-12-04,cust_0000001591
dev_0000001810,2025-12-04,cust_0000001591
dev_0000001811,2025-04-28,cust_0000001592
dev_0000001812,2025-09-26,cust_0000001593
dev_0000001813,2025-09-26,cust_0000001593
dev_0000001814,2025-07-24,cust_0000001594
dev_0000001815,2025-11-15,cust_0000001595
dev_0000001816,2024-08-03,cust_0000001596
dev_0000001817,2024-10-12,cust_0000001597
dev_0000001818,2024-10-16,cust_0000001598
dev_0000001819,2024-10-16,cust_0000001598
dev_0000001820,2025-06-28,cust_0000001599
dev_0000001821,2024-05-26,cust_0000001600
dev_0000001822,2025-08-03,cust_0000001601
dev_0000001823,2026-03-27,cust_0000001602
dev_0000001824,2024-07-16,cust_0000001603
dev_0000001825,2024-07-18,cust_0000001604
dev_0000001826,2025-10-04,cust_0000001605
dev_0000001827,2025-10-04,cust_0000001605
dev_0000001828,2025-04-14,cust_0000001606
dev_0000001829,2025-01-11,cust_0000001607
dev_0000001830,2025-07-31,cust_0000001608
dev_0000001831,2024-01-24,cust_0000001609
dev_0000001832,2025-03-06,cust_0000001610
dev_0000001833,2025-03-06,cust_0000001610
dev_0000001834,2025-12-13,cust_0000001611
dev_0000001835,2026-01-04,cust_0000001612
dev_0000001836,2024-09-05,cust_0000001613
dev_0000001837,2024-07-02,cust_0000001614
dev_0000001838,2025-05-02,cust_0000001615
dev_0000001839,2024-05-24,cust_0000001616
dev_0000001840,2024-05-24,cust_0000001616
dev_0000001841,2024-12-19,cust_0000001617
dev_0000001842,2025-12-08,cust_0000001618
dev_0000001843,2024-08-06,cust_0000001619
dev_0000001844,2024-08-06,cust_0000001619
dev_0000001845,2024-03-27,cust_0000001620
dev_0000001846,2024-11-12,cust_0000001621
dev_0000001847,2024-11-12,cust_0000001621
dev_0000001848,2025-03-13,cust_0000001622
dev_0000001849,2025-03-13,cust_0000001622
dev_0000001850,2024-05-05,cust_0000001623
dev_0000001851,2024-05-05,cust_0000001623
dev_0000001852,2025-11-09,cust_0000001624
dev_0000001853,2024-11-08,cust_0000001625
dev_0000001854,2025-04-15,cust_0000001626
dev_0000001855,2025-04-15,cust_0000001626
dev_0000001856,2025-01-01,cust_0000001627
dev_0000001857,2025-01-01,cust_0000001627
dev_0000001858,2024-09-22,cust_0000001628
dev_0000001859,2024-08-07,cust_0000001629
dev_0000001860,2025-08-02,cust_0000001630
dev_0000001861,2025-08-02,cust_0000001630
dev_0000001862,2024-07-01,cust_0000001631
dev_0000001863,2025-07-30,cust_0000001632
dev_0000001864,2024-04-10,cust_0000001633
dev_0000001865,2024-08-30,cust_0000001634
dev_0000001866,2024-03-22,cust_0000001635
dev_0000001867,2024-11-17,cust_0000001636
dev_0000001868,2025-03-12,cust_0000001637
dev_0000001869,2024-10-24,cust_0000001638
dev_0000001870,2025-04-26,cust_0000001639
dev_0000001871,2025-07-07,cust_0000001640
dev_0000001872,2024-04-18,cust_0000001641
dev_0000001873,2024-10-27,cust_0000001642
dev_0000001874,2026-04-03,cust_0000001643
dev_0000001875,2026-04-03,cust_0000001643
dev_0000001876,2025-04-27,cust_0000001644
dev_0000001877,2024-09-09,cust_0000001645
dev_0000001878,2023-12-27,cust_0000001646
dev_0000001879,2025-04-16,cust_0000001647
dev_0000001880,2026-03-17,cust_0000001648
dev_0000001881,2026-03-02,cust_0000001649
dev_0000001882,2024-10-01,cust_0000001650
dev_0000001883,2024-04-14,cust_0000001651
dev_0000001884,2024-04-14,cust_0000001651
dev_0000001885,2026-04-04,cust_0000001652
dev_0000001886,2025-05-16,cust_0000001653
dev_0000001887,2024-03-24,cust_0000001654
dev_0000001888,2024-03-24,cust_0000001654
dev_0000001889,2023-12-18,cust_0000001655
dev_0000001890,2026-01-11,cust_0000001656
dev_0000001891,2023-12-27,cust_0000001657
dev_0000001892,2025-11-24,cust_0000001658
dev_0000001893,2025-11-24,cust_0000001658
dev_0000001894,2024-09-01,cust_0000001659
dev_0000001895,2024-01-10,cust_0000001660
dev_0000001896,2026-01-06,cust_0000001661
dev_0000001897,2025-10-09,cust_0000001662
dev_0000001898,2025-01-07,cust_0000001663
dev_0000001899,2023-12-22,cust_0000001664
dev_0000001900,2024-03-24,cust_0000001665
dev_0000001901,2024-09-16,cust_0000001666
dev_0000001902,2026-01-30,cust_0000001667
dev_0000001903,2024-02-26,cust_0000001668
dev_0000001904,2026-03-10,cust_0000001669
dev_0000001905,2026-03-10,cust_0000001669
dev_0000001906,2024-07-08,cust_0000001670
dev_0000001907,2025-04-07,cust_0000001671
dev_0000001908,2026-02-17,cust_0000001672
dev_0000001909,2026-03-02,cust_0000001673
dev_0000001910,2026-03-02,cust_0000001673
dev_0000001911,2025-03-21,cust_0000001674
dev_0000001912,2025-07-16,cust_0000001675
dev_0000001913,2024-12-26,cust_0000001676
dev_0000001914,2025-11-30,cust_0000001677
dev_0000001915,2024-07-23,cust_0000001678
dev_0000001916,2024-08-03,cust_0000001679
dev_0000001917,2025-01-02,cust_0000001680
dev_0000001918,2025-01-02,cust_0000001680
dev_0000001919,2024-04-07,cust_0000001681
dev_0000001920,2024-04-07,cust_0000001681
dev_0000001921,2024-10-27,cust_0000001682
dev_0000001922,2025-03-14,cust_0000001683
dev_0000001923,2025-05-01,cust_0000001684
dev_0000001924,2026-04-14,cust_0000001685
dev_0000001925,2025-09-06,cust_0000001686
dev_0000001926,2025-11-21,cust_0000001687
dev_0000001927,2025-11-21,cust_0000001687
dev_0000001928,2024-09-21,cust_0000001688
dev_0000001929,2025-03-24,cust_0000001689
dev_0000001930,2024-12-14,cust_0000001690
dev_0000001931,2025-08-29,cust_0000001691
dev_0000001932,2024-08-26,cust_0000001692
dev_0000001933,2024-05-23,cust_0000001693
dev_0000001934,2025-02-15,cust_0000001694
dev_0000001935,2025-02-15,cust_0000001694
dev_0000001936,2024-05-30,cust_0000001695
dev_0000001937,2024-03-31,cust_0000001696
dev_0000001938,2024-04-17,cust_0000001697
dev_0000001939,2024-01-12,cust_0000001698
dev_0000001940,2024-11-13,cust_0000001699
dev_0000001941,2024-02-10,cust_0000001700
dev_0000001942,2025-10-26,cust_0000001701
dev_0000001943,2025-10-26,cust_0000001701
dev_0000001944,2025-11-12,cust_0000001702
dev_0000001945,2026-02-26,cust_0000001703
dev_0000001946,2025-05-10,cust_0000001704
dev_0000001947,2025-05-10,cust_0000001704
dev_0000001948,2024-12-06,cust_0000001705
dev_0000001949,2024-12-06,cust_0000001705
dev_0000001950,2024-05-19,cust_0000001706
dev_0000001951,2023-12-17,cust_0000001707
dev_0000001952,2025-11-07,cust_0000001708
dev_0000001953,2025-07-07,cust_0000001709
dev_0000001954,2025-07-07,cust_0000001709
dev_0000001955,2026-04-10,cust_0000001710
dev_0000001956,2025-09-20,cust_0000001711
dev_0000001957,2025-04-11,cust_0000001712
dev_0000001958,2024-04-20,cust_0000001713
dev_0000001959,2024-03-05,cust_0000001714
dev_0000001960,2026-03-12,cust_0000001715
dev_0000001961,2025-07-26,cust_0000001716
dev_0000001962,2024-05-02,cust_0000001717
dev_0000001963,2024-10-17,cust_0000001718
dev_0000001964,2025-03-16,cust_0000001719
dev_0000001965,2025-03-16,cust_0000001719
dev_0000001966,2025-09-19,cust_0000001720
dev_0000001967,2025-02-12,cust_0000001721
dev_0000001968,2026-04-17,cust_0000001722
dev_0000001969,2025-10-11,cust_0000001723
dev_0000001970,2023-12-21,cust_0000001724
dev_0000001971,2023-12-21,cust_0000001724
dev_0000001972,2025-02-04,cust_0000001725
dev_0000001973,2023-12-15,cust_0000001726
dev_0000001974,2026-03-18,cust_0000001727
dev_0000001975,2024-04-15,cust_0000001728
dev_0000001976,2025-03-06,cust_0000001729
dev_0000001977,2024-07-14,cust_0000001730
dev_0000001978,2024-01-02,cust_0000001731
dev_0000001979,2024-06-22,cust_0000001732
dev_0000001980,2025-04-22,cust_0000001733
dev_0000001981,2025-04-22,cust_0000001733
dev_0000001982,2025-05-14,cust_0000001734
dev_0000001983,2024-12-05,cust_0000001735
dev_0000001984,2024-08-05,cust_0000001736
dev_0000001985,2026-04-10,cust_0000001737
dev_0000001986,2026-04-10,cust_0000001737
dev_0000001987,2025-08-15,cust_0000001738
dev_0000001988,2024-04-30,cust_0000001739
dev_0000001989,2025-02-09,cust_0000001740
dev_0000001990,2024-12-12,cust_0000001741
dev_0000001991,2024-12-12,cust_0000001741
dev_0000001992,2025-09-15,cust_0000001742
dev_0000001993,2025-06-24,cust_0000001743
dev_0000001994,2025-04-13,cust_0000001744
dev_0000001995,2024-06-24,cust_0000001745
dev_0000001996,2025-02-13,cust_0000001746
dev_0000001997,2025-02-13,cust_0000001746
dev_0000001998,2025-03-21,cust_0000001747
dev_0000001999,2025-03-15,cust_0000001748
dev_0000002000,2025-03-15,cust_0000001748
dev_0000002001,2025-12-11,cust_0000001749
dev_0000002002,2024-08-19,cust_0000001750
dev_0000002003,2024-08-19,cust_0000001750
dev_0000002004,2025-09-21,cust_0000001751
dev_0000002005,2025-08-23,cust_0000001752
dev_0000002006,2025-08-23,cust_0000001752
dev_0000002007,2025-08-10,cust_0000001753
dev_0000002008,2025-10-06,cust_0000001754
dev_0000002009,2025-06-07,cust_0000001755
dev_0000002010,2025-12-29,cust_0000001756
dev_0000002011,2025-08-07,cust_0000001757
dev_0000002012,2025-08-07,cust_0000001757
dev_0000002013,2026-02-04,cust_0000001758
dev_0000002014,2024-12-25,cust_0000001759
dev_0000002015,2025-08-06,cust_0000001760
dev_0000002016,2026-03-28,cust_0000001761
dev_0000002017,2026-03-28,cust_0000001761
dev_0000002018,2024-09-22,cust_0000001762
dev_0000002019,2025-03-30,cust_0000001763
dev_0000002020,2025-03-30,cust_0000001763
dev_0000002021,2025-08-28,cust_0000001764
dev_0000002022,2024-04-30,cust_0000001765
dev_0000002023,2024-03-11,cust_0000001766
dev_0000002024,2025-07-16,cust_0000001767
dev_0000002025,2025-08-07,cust_0000001768
dev_0000002026,2025-05-01,cust_0000001769
dev_0000002027,2025-10-31,cust_0000001770
dev_0000002028,2025-10-31,cust_0000001770
dev_0000002029,2025-12-22,cust_0000001771
dev_0000002030,2025-12-22,cust_0000001771
dev_0000002031,2023-12-15,cust_0000001772
dev_0000002032,2024-03-06,cust_0000001773
dev_0000002033,2026-02-25,cust_0000001774
dev_0000002034,2024-10-10,cust_0000001775
dev_0000002035,2024-10-17,cust_0000001776
dev_0000002036,2024-10-17,cust_0000001776
dev_0000002037,2025-03-29,cust_0000001777
dev_0000002038,2024-08-21,cust_0000001778
dev_0000002039,2025-09-01,cust_0000001779
dev_0000002040,2024-07-06,cust_0000001780
dev_0000002041,2025-01-31,cust_0000001781
dev_0000002042,2025-01-31,cust_0000001781
dev_0000002043,2024-07-23,cust_0000001782
dev_0000002044,2025-06-25,cust_0000001783
dev_0000002045,2025-10-24,cust_0000001784
dev_0000002046,2026-04-16,cust_0000001785
dev_0000002047,2024-06-17,cust_0000001786
dev_0000002048,2025-05-22,cust_0000001787
dev_0000002049,2025-06-02,cust_0000001788
dev_0000002050,2024-12-06,cust_0000001789
dev_0000002051,2024-01-06,cust_0000001790
dev_0000002052,2025-08-14,cust_0000001791
dev_0000002053,2024-11-12,cust_0000001792
dev_0000002054,2026-02-18,cust_0000001793
dev_0000002055,2024-02-16,cust_0000001794
dev_0000002056,2025-01-02,cust_0000001795
dev_0000002057,2024-05-02,cust_0000001796
dev_0000002058,2024-07-01,cust_0000001797
dev_0000002059,2024-04-17,cust_0000001798
dev_0000002060,2026-02-13,cust_0000001799
dev_0000002061,2024-08-30,cust_0000001800
dev_0000002062,2026-03-21,cust_0000001801
dev_0000002063,2024-09-15,cust_0000001802
dev_0000002064,2025-09-05,cust_0000001803
dev_0000002065,2026-01-13,cust_0000001804
dev_0000002066,2026-03-02,cust_0000001805
dev_0000002067,2026-03-02,cust_0000001805
dev_0000002068,2025-03-17,cust_0000001806
dev_0000002069,2025-03-17,cust_0000001806
dev_0000002070,2024-07-22,cust_0000001807
dev_0000002071,2024-07-22,cust_0000001807
dev_0000002072,2025-05-22,cust_0000001808
dev_0000002073,2023-12-23,cust_0000001809
dev_0000002074,2024-03-31,cust_0000001810
dev_0000002075,2024-10-05,cust_0000001811
dev_0000002076,2024-10-05,cust_0000001811
dev_0000002077,2024-10-28,cust_0000001812
dev_0000002078,2024-10-28,cust_0000001812
dev_0000002079,2025-08-12,cust_0000001813
dev_0000002080,2024-08-28,cust_0000001814
dev_0000002081,2025-11-18,cust_0000001815
dev_0000002082,2024-05-07,cust_0000001816
dev_0000002083,2024-09-20,cust_0000001817
dev_0000002084,2024-07-24,cust_0000001818
dev_0000002085,2024-07-02,cust_0000001819
dev_0000002086,2026-02-28,cust_0000001820
dev_0000002087,2025-10-10,cust_0000001821
dev_0000002088,2026-04-03,cust_0000001822
dev_0000002089,2026-04-03,cust_0000001822
dev_0000002090,2024-01-03,cust_0000001823
dev_0000002091,2024-02-26,cust_0000001824
dev_0000002092,2024-11-06,cust_0000001825
dev_0000002093,2025-06-17,cust_0000001826
dev_0000002094,2025-07-27,cust_0000001827
dev_0000002095,2025-07-27,cust_0000001827
dev_0000002096,2024-08-16,cust_0000001828
dev_0000002097,2024-04-11,cust_0000001829
dev_0000002098,2024-08-13,cust_0000001830
dev_0000002099,2024-08-13,cust_0000001830
dev_0000002100,2025-08-26,cust_0000001831
dev_0000002101,2025-01-03,cust_0000001832
dev_0000002102,2025-10-27,cust_0000001833
dev_0000002103,2024-02-21,cust_0000001834
dev_0000002104,2024-11-07,cust_0000001835
dev_0000002105,2025-03-14,cust_0000001836
dev_0000002106,2025-09-07,cust_0000001837
dev_0000002107,2025-01-23,cust_0000001838
dev_0000002108,2026-03-17,cust_0000001839
dev_0000002109,2025-12-04,cust_0000001840
dev_0000002110,2025-12-04,cust_0000001840
dev_0000002111,2025-11-09,cust_0000001841
dev_0000002112,2025-04-20,cust_0000001842
dev_0000002113,2023-12-19,cust_0000001843
dev_0000002114,2024-07-18,cust_0000001844
dev_0000002115,2024-04-28,cust_0000001845
dev_0000002116,2024-09-17,cust_0000001846
dev_0000002117,2024-09-17,cust_0000001846
dev_0000002118,2024-04-06,cust_0000001847
dev_0000002119,2023-12-20,cust_0000001848
dev_0000002120,2023-12-20,cust_0000001848
dev_0000002121,2024-09-13,cust_0000001849
dev_0000002122,2024-09-13,cust_0000001849
dev_0000002123,2025-12-11,cust_0000001850
dev_0000002124,2025-05-12,cust_0000001851
dev_0000002125,2025-05-27,cust_0000001852
dev_0000002126,2025-12-16,cust_0000001853
dev_0000002127,2024-04-17,cust_0000001854
dev_0000002128,2025-12-30,cust_0000001855
dev_0000002129,2024-08-29,cust_0000001856
dev_0000002130,2024-07-10,cust_0000001857
dev_0000002131,2025-07-20,cust_0000001858
dev_0000002132,2025-04-03,cust_0000001859
dev_0000002133,2026-04-28,cust_0000001860
dev_0000002134,2026-04-28,cust_0000001860
dev_0000002135,2024-08-08,cust_0000001861
dev_0000002136,2025-06-04,cust_0000001862
dev_0000002137,2025-03-12,cust_0000001863
dev_0000002138,2025-03-13,cust_0000001864
dev_0000002139,2025-07-09,cust_0000001865
dev_0000002140,2024-05-25,cust_0000001866
dev_0000002141,2025-12-08,cust_0000001867
dev_0000002142,2025-04-18,cust_0000001868
dev_0000002143,2025-04-18,cust_0000001868
dev_0000002144,2025-11-15,cust_0000001869
dev_0000002145,2026-03-13,cust_0000001870
dev_0000002146,2025-04-09,cust_0000001871
dev_0000002147,2025-04-09,cust_0000001871
dev_0000002148,2024-01-13,cust_0000001872
dev_0000002149,2025-07-14,cust_0000001873
dev_0000002150,2026-03-12,cust_0000001874
dev_0000002151,2025-07-31,cust_0000001875
dev_0000002152,2024-10-24,cust_0000001876
dev_0000002153,2024-07-23,cust_0000001877
dev_0000002154,2025-07-04,cust_0000001878
dev_0000002155,2025-11-01,cust_0000001879
dev_0000002156,2025-06-19,cust_0000001880
dev_0000002157,2026-04-01,cust_0000001881
dev_0000002158,2025-05-24,cust_0000001882
dev_0000002159,2025-11-12,cust_0000001883
dev_0000002160,2025-11-14,cust_0000001884
dev_0000002161,2025-01-13,cust_0000001885
dev_0000002162,2025-05-15,cust_0000001886
dev_0000002163,2025-02-20,cust_0000001887
dev_0000002164,2025-02-20,cust_0000001887
dev_0000002165,2024-05-11,cust_0000001888
dev_0000002166,2024-05-11,cust_0000001888
dev_0000002167,2025-09-07,cust_0000001889
dev_0000002168,2024-07-30,cust_0000001890
dev_0000002169,2024-10-19,cust_0000001891
dev_0000002170,2026-04-18,cust_0000001892
dev_0000002171,2026-02-26,cust_0000001893
dev_0000002172,2024-07-16,cust_0000001894
dev_0000002173,2025-08-07,cust_0000001895
dev_0000002174,2025-10-23,cust_0000001896
dev_0000002175,2024-04-07,cust_0000001897
dev_0000002176,2025-07-02,cust_0000001898
dev_0000002177,2025-07-02,cust_0000001898
dev_0000002178,2025-03-01,cust_0000001899
dev_0000002179,2024-02-12,cust_0000001900
dev_0000002180,2025-11-26,cust_0000001901
dev_0000002181,2024-09-19,cust_0000001902
dev_0000002182,2025-04-17,cust_0000001903
dev_0000002183,2025-07-31,cust_0000001904
dev_0000002184,2024-08-06,cust_0000001905
dev_0000002185,2025-03-30,cust_0000001906
dev_0000002186,2025-02-06,cust_0000001907
dev_0000002187,2025-05-30,cust_0000001908
dev_0000002188,2025-05-30,cust_0000001908
dev_0000002189,2026-04-19,cust_0000001909
dev_0000002190,2023-12-15,cust_0000001910
dev_0000002191,2023-12-15,cust_0000001910
dev_0000002192,2024-08-19,cust_0000001911
dev_0000002193,2025-06-10,cust_0000001912
dev_0000002194,2025-06-10,cust_0000001912
dev_0000002195,2025-05-18,cust_0000001913
dev_0000002196,2024-04-30,cust_0000001914
dev_0000002197,2024-12-02,cust_0000001915
dev_0000002198,2024-11-20,cust_0000001916
dev_0000002199,2024-05-13,cust_0000001917
dev_0000002200,2024-05-20,cust_0000001918
dev_0000002201,2024-03-29,cust_0000001919
dev_0000002202,2024-09-09,cust_0000001920
dev_0000002203,2024-09-09,cust_0000001920
dev_0000002204,2025-08-13,cust_0000001921
dev_0000002205,2025-04-25,cust_0000001922
dev_0000002206,2025-04-25,cust_0000001922
dev_0000002207,2025-11-08,cust_0000001923
dev_0000002208,2025-07-29,cust_0000001924
dev_0000002209,2024-01-27,cust_0000001925
