instrument_id,first_seen,associated_customer_ids
inst_0000001668,2026-02-28,cust_0000001442
inst_0000001669,2025-01-23,cust_0000001443
inst_0000001670,2026-01-24,cust_0000001444
inst_0000001671,2026-01-24,cust_0000001444
inst_0000001672,2026-03-18,cust_0000001445
inst_0000001673,2025-10-08,cust_0000001446
inst_0000001674,2024-04-15,cust_0000001447
inst_0000001675,2024-04-15,cust_0000001447
inst_0000001676,2024-03-01,cust_0000001448
inst_0000001677,2025-07-30,cust_0000001449
inst_0000001678,2024-03-20,cust_0000001450
inst_0000001679,2026-03-14,cust_0000001451
inst_0000001680,2025-03-14,cust_0000001452
inst_0000001681,2025-10-05,cust_0000001453
inst_0000001682,2025-07-16,cust_0000001454
inst_0000001683,2024-12-18,cust_0000001455
inst_0000001684,2024-07-28,cust_0000001456
inst_0000001685,2024-07-28,cust_0000001456
inst_0000001686,2024-06-14,cust_0000001457
inst_0000001687,2024-02-18,cust_0000001458
inst_0000001688,2026-03-17,cust_0000001459
inst_0000001689,2023-12-23,cust_0000001460
inst_0000001690,2025-11-23,cust_0000001461
inst_0000001691,2025-06-14,cust_0000001462
inst_0000001692,2025-06-05,cust_0000001463
inst_0000001693,2024-11-06,cust_0000001464
inst_0000001694,2024-07-17,cust_0000001465
inst_0000001695,2024-12-03,cust_0000001466
inst_0000001696,2025-04-23,cust_0000001467
inst_0000001697,2025-05-01,cust_0000001468
inst_0000001698,2026-03-11,cust_0000001469
inst_0000001699,2026-03-11,cust_0000001469
inst_0000001700,2025-10-05,cust_0000001470
inst_0000001701,2024-08-02,cust_0000001471
inst_0000001702,2024-01-20,cust_0000001472
inst_0000001703,2024-04-21,cust_0000001473
inst_0000001704,2025-05-10,cust_0000001474
inst_0000001705,2025-03-15,cust_0000001475
inst_0000001706,2024-09-21,cust_0000001476
inst_0000001707,2024-05-19,cust_0000001477
inst_0000001708,2024-11-19,cust_0000001478
inst_0000001709,2024-07-13,cust_0000001479
inst_0000001710,2024-07-13,cust_0000001479
inst_0000001711,2025-04-08,cust_0000001480
inst_0000001712,2025-12-08,cust_0000001481
inst_0000001713,2025-03-15,cust_0000001482
inst_0000001714,2025-04-14,cust_0000001483
inst_0000001715,2026-04-09,cust_0000001484
inst_0000001716,2026-02-13,cust_0000001485
inst_0000001717,2024-04-13,cust_0000001486
inst_0000001718,2025-11-09,cust_0000001487
inst_0000001719,2024-07-12,cust_0000001488
inst_0000001720,2025-03-24,cust_0000001489
inst_0000001721,2025-08-30,cust_0000001490
inst_0000001722,2025-12-10,cust_0000001491
inst_0000001723,2025-05-16,cust_0000001492
inst_0000001724,2026-03-13,cust_0000001493
inst_0000001725,2025-10-21,cust_0000001494
inst_0000001726,2024-10-31,cust_0000001495
inst_0000001727,2025-05-19,cust_0000001496
inst_0000001728,2024-06-12,cust_0000001497
inst_0000001729,2024-11-11,cust_0000001498
inst_0000001730,2024-01-17,cust_0000001499
inst_0000001731,2024-01-17,cust_0000001499
inst_0000001732,2025-09-01,cust_0000001500
inst_0000001733,2025-01-31,cust_0000001501
inst_0000001734,2025-01-31,cust_0000001501
inst_0000001735,2025-01-28,cust_0000001502
inst_0000001736,2024-09-02,cust_0000001503
inst_0000001737,2026-04-24,cust_0000001504
inst_0000001738,2024-12-29,cust_0000001505
inst_0000001739,2025-03-01,cust_0000001506
inst_0000001740,2025-09-07,cust_0000001507
inst_0000001741,2026-02-25,cust_0000001508
inst_0000001742,2026-04-15,cust_0000001509
inst_0000001743,2024-06-16,cust_0000001510
inst_0000001744,2024-06-07,cust_0000001511
inst_0000001745,2024-03-29,cust_0000001512
inst_0000001746,2025-04-23,cust_0000001513
inst_0000001747,2026-02-23,cust_0000001514
inst_0000001748,2024-05-01,cust_0000001515
inst_0000001749,2026-01-29,cust_0000001516
inst_0000001750,2024-08-12,cust_0000001517
inst_0000001751,2024-08-12,cust_0000001517
inst_0000001752,2026-01-10,cust_0000001518
inst_0000001753,2024-11-05,cust_0000001519
inst_0000001754,2024-06-19,cust_0000001520
inst_0000001755,2025-08-23,cust_0000001521
inst_0000001756,2025-08-23,cust_0000001521
inst_0000001757,2023-12-27,cust_0000001522
inst_0000001758,2023-12-27,cust_0000001522
inst_0000001759,2025-08-29,cust_0000001523
inst_0000001760,2025-02-09,cust_0000001524
inst_0000001761,2024-08-03,cust_0000001525
inst_0000001762,2026-02-28,cust_0000001526
inst_0000001763,2025-09-03,cust_0000001527
inst_0000001764,2025-04-12,cust_0000001528
inst_0000001765,2024-06-02,cust_0000001529
inst_0000001766,2025-04-20,cust_0000001530
inst_0000001767,2026-04-08,cust_0000001531
inst_0000001768,2025-10-23,cust_0000001532
inst_0000001769,2024-12-28,cust_0000001533
inst_0000001770,2024-09-27,cust_0000001534
inst_0000001771,2024-09-27,cust_0000001534
inst_0000001772,2025-11-06,cust_0000001535
inst_0000001773,2024-12-12,cust_0000001536
inst_0000001774,2026-05-01,cust_0000001537
inst_0000001775,2024-05-23,cust_0000001538
inst_0000001776,2024-05-23,cust_0000001538
inst_0000001777,2024-02-27,cust_0000001539
inst_0000001778,2024-02-27,cust_0000001539
inst_0000001779,2025-08-28,cust_0000001540
inst_0000001780,2023-12-26,cust_0000001541
inst_0000001781,2023-12-26,cust_0000001541
inst_0000001782,2025-05-01,cust_0000001542
inst_0000001783,2024-10-02,cust_0000001543
inst_0000001784,2024-05-02,cust_0000001544
inst_0000001785,2025-08-05,cust_0000001545
inst_0000001786,2025-01-13,cust_0000001546
inst_0000001787,2025-01-13,cust_0000001546
inst_0000001788,2024-05-28,cust_0000001547
inst_0000001789,2026-01-31,cust_0000001548
inst_0000001790,2024-05-25,cust_0000001549
inst_0000001791,2024-09-07,cust_0000001550
inst_0000001792,2025-03-16,cust_0000001551
inst_0000001793,2025-03-16,cust_0000001551
inst_0000001794,2025-01-08,cust_0000001552
inst_0000001795,2025-01-08,cust_0000001552
inst_0000001796,2025-02-05,cust_0000001553
inst_0000001797,2025-02-05,cust_0000001553
inst_0000001798,2024-06-29,cust_0000001554
inst_0000001799,2024-04-08,cust_0000001555
inst_0000001800,2024-04-08,cust_0000001555
inst_0000001801,2026-03-07,cust_0000001556
inst_0000001802,2025-01-21,cust_0000001557
inst_0000001803,2026-02-09,cust_0000001558
inst_0000001804,2024-12-09,cust_0000001559
inst_0000001805,2024-11-21,cust_0000001560
inst_0000001806,2025-07-08,cust_0000001561
inst_0000001807,2024-06-07,cust_0000001562
inst_0000001808,2025-11-22,cust_0000001563
inst_0000001809,2024-05-09,cust_0000001564
inst_0000001810,2025-11-01,cust_0000001565
inst_0000001811,2024-04-17,cust_0000001566
inst_0000001812,2024-01-19,cust_0000001567
inst_0000001813,2026-01-25,cust_0000001568
inst_0000001814,2023-12-24,cust_0000001569
inst_0000001815,2026-03-13,cust_0000001570
inst_0000001816,2026-01-10,cust_0000001571
inst_0000001817,2024-02-12,cust_0000001572
inst_0000001818,2025-02-23,cust_0000001573
inst_0000001819,2026-03-03,cust_0000001574
inst_0000001820,2025-12-27,cust_0000001575
inst_0000001821,2024-12-15,cust_0000001576
inst_0000001822,2024-12-15,cust_0000001576
inst_0000001823,2026-03-16,cust_0000001577
inst_0000001824,2024-01-12,cust_0000001578
inst_0000001825,2025-04-14,cust_0000001579
inst_0000001826,2026-04-25,cust_0000001580
inst_0000001827,2025-10-23,cust_0000001581
inst_0000001828,2025-03-19,cust_0000001582
inst_0000001829,2025-04-29,cust_0000001583
inst_0000001830,2026-04-26,cust_0000001584
inst_0000001831,2026-04-26,cust_0000001584
inst_0000001832,2026-02-09,cust_0000001585
inst_0000001833,2026-01-08,cust_0000001586
inst_0000001834,2025-06-26,cust_0000001587
inst_0000001835,2025-06-26,cust_0000001587
inst_0000001836,2025-08-13,cust_0000001588
inst_0000001837,2025-02-26,cust_0000001589
inst_0000001838,2025-10-04,cust_0000001590
inst_0000001839,2025-12-04,cust_0000001591
inst_0000001840,2025-04-28,cust_0000001592
inst_0000001841,2025-09-26,cust_0000001593
inst_0000001842,2025-07-24,cust_0000001594
inst_0000001843,2025-11-15,cust_0000001595
inst_0000001844,2024-08-03,cust_0000001596
inst_0000001845,2024-10-12,cust_0000001597
inst_0000001846,2024-10-16,cust_0000001598
inst_0000001847,2025-06-28,cust_0000001599
inst_0000001848,2024-05-26,cust_0000001600
inst_0000001849,2025-08-03,cust_0000001601
inst_0000001850,2026-03-27,cust_0000001602
inst_0000001851,2024-07-16,cust_0000001603
inst_0000001852,2024-07-18,cust_0000001604
inst_0000001853,2025-10-04,cust_0000001605
inst_0000001854,2025-04-14,cust_0000001606
inst_0000001855,2025-01-11,cust_0000001607
inst_0000001856,2025-01-11,cust_0000001607
inst_0000001857,2025-07-31,cust_0000001608
inst_0000001858,2024-01-24,cust_0000001609
inst_0000001859,2025-03-06,cust_0000001610
inst_0000001860,2025-03-06,cust_0000001610
inst_0000001861,2025-12-13,cust_0000001611
inst_0000001862,2026-01-04,cust_0000001612
inst_0000001863,2024-09-05,cust_0000001613
inst_0000001864,2024-09-05,cust_0000001613
inst_0000001865,2024-07-02,cust_0000001614
inst_0000001866,2025-05-02,cust_0000001615
inst_0000001867,2025-05-02,cust_0000001615
inst_0000001868,2024-05-24,cust_0000001616
inst_0000001869,2024-12-19,cust_0000001617
inst_0000001870,2025-12-08,cust_0000001618
inst_0000001871,2025-12-08,cust_0000001618
inst_0000001872,2024-08-06,cust_0000001619
inst_0000001873,2024-03-27,cust_0000001620
inst_0000001874,2024-11-12,cust_0000001621
inst_0000001875,2025-03-13,cust_0000001622
inst_0000001876,2024-05-05,cust_0000001623
inst_0000001877,2025-11-09,cust_0000001624
inst_0000001878,2024-11-08,cust_0000001625
inst_0000001879,2025-04-15,cust_0000001626
inst_0000001880,2025-01-01,cust_0000001627
inst_0000001881,2024-09-22,cust_0000001628
inst_0000001882,2024-09-22,cust_0000001628
inst_0000001883,2024-08-07,cust_0000001629
inst_0000001884,2024-08-07,cust_0000001629
inst_0000001885,2025-08-02,cust_0000001630
inst_0000001886,2024-07-01,cust_0000001631
inst_0000001887,2025-07-30,cust_0000001632
inst_0000001888,2024-04-10,cust_0000001633
inst_0000001889,2024-08-30,cust_0000001634
inst_0000001890,2024-08-30,cust_0000001634
inst_0000001891,2024-03-22,cust_0000001635
inst_0000001892,2024-03-22,cust_0000001635
inst_0000001893,2024-11-17,cust_0000001636
inst_0000001894,2025-03-12,cust_0000001637
inst_0000001895,2024-10-24,cust_0000001638
inst_0000001896,2025-04-26,cust_0000001639
inst_0000001897,2025-07-07,cust_0000001640
inst_0000001898,2024-04-18,cust_0000001641
inst_0000001899,2024-10-27,cust_0000001642
inst_0000001900,2026-04-03,cust_0000001643
inst_0000001901,2025-04-27,cust_0000001644
inst_0000001902,2024-09-09,cust_0000001645
inst_0000001903,2023-12-27,cust_0000001646
inst_0000001904,2023-12-27,cust_0000001646
inst_0000001905,2025-04-16,cust_0000001647
inst_0000001906,2026-03-17,cust_0000001648
inst_0000001907,2026-03-17,cust_0000001648
inst_0000001908,2026-03-02,cust_0000001649
inst_0000001909,2024-10-01,cust_0000001650
inst_0000001910,2024-04-14,cust_0000001651
inst_0000001911,2026-04-04,cust_0000001652
inst_0000001912,2025-05-16,cust_0000001653
inst_0000001913,2024-03-24,cust_0000001654
inst_0000001914,2023-12-18,cust_0000001655
inst_0000001915,2026-01-11,cust_0000001656
inst_0000001916,2023-12-27,cust_0000001657
inst_0000001917,2025-11-24,cust_0000001658
inst_0000001918,2024-09-01,cust_0000001659
inst_0000001919,2024-09-01,cust_0000001659
inst_0000001920,2024-01-10,cust_0000001660
inst_0000001921,2026-01-06,cust_0000001661
inst_0000001922,2025-10-09,cust_0000001662
inst_0000001923,2025-01-07,cust_0000001663
inst_0000001924,2023-12-22,cust_0000001664
inst_0000001925,2024-03-24,cust_0000001665
inst_0000001926,2024-09-16,cust_0000001666
inst_0000001927,2026-01-30,cust_0000001667
inst_0000001928,2024-02-26,cust_0000001668
inst_0000001929,2026-03-10,cust_0000001669
inst_0000001930,2024-07-08,cust_0000001670
inst_0000001931,2025-04-07,cust_0000001671
inst_0000001932,2026-02-17,cust_0000001672
inst_0000001933,2026-03-02,cust_0000001673
inst_0000001934,2025-03-21,cust_0000001674
inst_0000001935,2025-07-16,cust_0000001675
inst_0000001936,2024-12-26,cust_0000001676
inst_0000001937,2025-11-30,cust_0000001677
inst_0000001938,2024-07-23,cust_0000001678
inst_0000001939,2024-08-03,cust_0000001679
inst_0000001940,2025-01-02,cust_0000001680
inst_0000001941,2024-04-07,cust_0000001681
inst_0000001942,2024-10-27,cust_0000001682
inst_0000001943,2025-03-14,cust_0000001683
inst_0000001944,2025-05-01,cust_0000001684
inst_0000001945,2026-04-14,cust_0000001685
inst_0000001946,2025-09-06,cust_0000001686
inst_0000001947,2025-11-21,cust_0000001687
inst_0000001948,2024-09-21,cust_0000001688
inst_0000001949,2025-03-24,cust_0000001689
inst_0000001950,2025-03-24,cust_0000001689
inst_0000001951,2024-12-14,cust_0000001690
inst_0000001952,2025-08-29,cust_0000001691
inst_0000001953,2024-08-26,cust_0000001692
inst_0000001954,2024-05-23,cust_0000001693
inst_0000001955,2025-02-15,cust_0000001694
inst_0000001956,2024-05-30,cust_0000001695
inst_0000001957,2024-03-31,cust_0000001696
inst_0000001958,2024-04-17,cust_0000001697
inst_0000001959,2024-01-12,cust_0000001698
inst_0000001960,2024-11-13,cust_0000001699
inst_0000001961,2024-02-10,cust_0000001700
inst_0000001962,2025-10-26,cust_0000001701
inst_0000001963,2025-11-12,cust_0000001702
inst_0000001964,2025-11-12,cust_0000001702
inst_0000001965,2026-02-26,cust_0000001703
inst_0000001966,2026-02-26,cust_0000001703
inst_0000001967,2025-05-10,cust_0000001704
inst_0000001968,2024-12-06,cust_0000001705
inst_0000001969,2024-05-19,cust_0000001706
inst_0000001970,2024-05-19,cust_0000001706
inst_0000001971,2023-12-17,cust_0000001707
inst_0000001972,2025-11-07,cust_0000001708
inst_0000001973,2025-07-07,cust_0000001709
inst_0000001974,2026-04-10,cust_0000001710
inst_0000001975,2025-09-20,cust_0000001711
inst_0000001976,2025-09-20,cust_0000001711
inst_0000001977,2025-04-11,cust_0000001712
inst_0000001978,2024-04-20,cust_0000001713
inst_0000001979,2024-03-05,cust_0000001714
inst_0000001980,2026-03-12,cust_0000001715
inst_0000001981,2026-03-12,cust_0000001715
inst_0000001982,2025-07-26,cust_0000001716
inst_0000001983,2024-05-02,cust_0000001717
inst_0000001984,2024-05-02,cust_0000001717
inst_0000001985,2024-10-17,cust_0000001718
inst_0000001986,2025-03-16,cust_0000001719
inst_0000001987,2025-03-16,cust_0000001719
inst_0000001988,2025-09-19,cust_0000001720
inst_0000001989,2025-02-12,cust_0000001721
inst_0000001990,2026-04-17,cust_0000001722
inst_0000001991,2025-10-11,cust_0000001723
inst_0000001992,2023-12-21,cust_0000001724
inst_0000001993,2025-02-04,cust_0000001725
inst_0000001994,2023-12-15,cust_0000001726
inst_0000001995,2026-03-18,cust_0000001727
inst_0000001996,2024-04-15,cust_0000001728
inst_0000001997,2025-03-06,cust_0000001729
inst_0000001998,2024-07-14,cust_0000001730
inst_0000001999,2024-01-02,cust_0000001731
inst_0000002000,2024-06-22,cust_0000001732
inst_0000002001,2025-04-22,cust_0000001733
inst_0000002002,2025-05-14,cust_0000001734
inst_0000002003,2024-12-05,cust_0000001735
inst_0000002004,2024-08-05,cust_0000001736
inst_0000002005,2026-04-10,cust_0000001737
inst_0000002006,2025-08-15,cust_0000001738
inst_0000002007,2025-08-15,cust_0000001738
inst_0000002008,2024-04-30,cust_0000001739
inst_0000002009,2025-02-09,cust_0000001740
inst_0000002010,2024-12-12,cust_0000001741
inst_0000002011,2025-09-15,cust_0000001742
inst_0000002012,2025-06-24,cust_0000001743
inst_0000002013,2025-04-13,cust_0000001744
inst_0000002014,2024-06-24,cust_0000001745
inst_0000002015,2024-06-24,cust_0000001745
inst_0000002016,2025-02-13,cust_0000001746
inst_0000002017,2025-03-21,cust_0000001747
inst_0000002018,2025-03-15,cust_0000001748
inst_0000002019,2025-12-11,cust_0000001749
inst_0000002020,2024-08-19,cust_0000001750
inst_0000002021,2024-08-19,cust_0000001750
inst_0000002022,2025-09-21,cust_0000001751
inst_0000002023,2025-08-23,cust_0000001752
inst_0000002024,2025-08-10,cust_0000001753
inst_0000002025,2025-10-06,cust_0000001754
inst_0000002026,2025-10-06,cust_0000001754
inst_0000002027,2025-06-07,cust_0000001755
inst_0000002028,2025-12-29,cust_0000001756
inst_0000002029,2025-08-07,cust_0000001757
inst_0000002030,2026-02-04,cust_0000001758
inst_0000002031,2024-12-25,cust_0000001759
inst_0000002032,2024-12-25,cust_0000001759
inst_0000002033,2025-08-06,cust_0000001760
inst_0000002034,2026-03-28,cust_0000001761
inst_0000002035,2024-09-22,cust_0000001762
inst_0000002036,2025-03-30,cust_0000001763
inst_0000002037,2025-08-28,cust_0000001764
inst_0000002038,2024-04-30,cust_0000001765
inst_0000002039,2024-03-11,cust_0000001766
inst_0000002040,2025-07-16,cust_0000001767
inst_0000002041,2025-08-07,cust_0000001768
inst_0000002042,2025-05-01,cust_0000001769
inst_0000002043,2025-10-31,cust_0000001770
inst_0000002044,2025-10-31,cust_0000001770
inst_0000002045,2025-12-22,cust_0000001771
inst_0000002046,2023-12-15,cust_0000001772
inst_0000002047,2024-03-06,cust_0000001773
inst_0000002048,2026-02-25,cust_0000001774
inst_0000002049,2024-10-10,cust_0000001775
inst_0000002050,2024-10-17,cust_0000001776
inst_0000002051,2025-03-29,cust_0000001777
inst_0000002052,2024-08-21,cust_0000001778
inst_0000002053,2024-08-21,cust_0000001778
inst_0000002054,2025-09-01,cust_0000001779
inst_0000002055,2024-07-06,cust_0000001780
inst_0000002056,2025-01-31,cust_0000001781
inst_0000002057,2025-01-31,cust_0000001781
inst_0000002058,2024-07-23,cust_0000001782
inst_0000002059,2025-06-25,cust_0000001783
inst_0000002060,2025-10-24,cust_0000001784
inst_0000002061,2026-04-16,cust_0000001785
inst_0000002062,2026-04-16,cust_0000001785
inst_0000002063,2024-06-17,cust_0000001786
inst_0000002064,2025-05-22,cust_0000001787
inst_0000002065,2025-05-22,cust_0000001787
inst_0000002066,2025-06-02,cust_0000001788
inst_0000002067,2024-12-06,cust_0000001789
inst_0000002068,2024-01-06,cust_0000001790
inst_0000002069,2025-08-14,cust_0000001791
inst_0000002070,2024-11-12,cust_0000001792
inst_0000002071,2026-02-18,cust_0000001793
inst_0000002072,2024-02-16,cust_0000001794
inst_0000002073,2024-02-16,cust_0000001794
inst_0000002074,2025-01-02,cust_0000001795
inst_0000002075,2024-05-02,cust_0000001796
inst_0000002076,2024-07-01,cust_0000001797
inst_0000002077,2024-04-17,cust_0000001798
inst_0000002078,2026-02-13,cust_0000001799
inst_0000002079,2024-08-30,cust_0000001800
inst_0000002080,2026-03-21,cust_0000001801
inst_0000002081,2024-09-15,cust_0000001802
inst_0000002082,2025-09-05,cust_0000001803
inst_0000002083,2026-01-13,cust_0000001804
inst_0000002084,2026-01-13,cust_0000001804
inst_0000002085,2026-03-02,cust_0000001805
inst_0000002086,2025-03-17,cust_0000001806
inst_0000002087,2024-07-22,cust_0000001807
inst_0000002088,2025-05-22,cust_0000001808
inst_0000002089,2025-05-22,cust_0000001808
inst_0000002090,2023-12-23,cust_0000001809
inst_0000002091,2024-03-31,cust_0000001810
inst_0000002092,2024-10-05,cust_0000001811
inst_0000002093,2024-10-28,cust_0000001812
inst_0000002094,2024-10-28,cust_0000001812
inst_0000002095,2025-08-12,cust_0000001813
inst_0000002096,2024-08-28,cust_0000001814
inst_0000002097,2025-11-18,cust_0000001815
inst_0000002098,2024-05-07,cust_0000001816
inst_0000002099,2024-09-20,cust_0000001817
inst_0000002100,2024-07-24,cust_0000001818
inst_0000002101,2024-07-02,cust_0000001819
inst_0000002102,2026-02-28,cust_0000001820
inst_0000002103,2025-10-10,cust_0000001821
inst_0000002104,2026-04-03,cust_0000001822
inst_0000002105,2026-04-03,cust_0000001822
inst_0000002106,2024-01-03,cust_0000001823
inst_0000002107,2024-01-03,cust_0000001823
